;Id;username;party;text;created_at;retweet_count;favorite_count;language;text_modif;traducciones;day;month;year
440;440;santirodriguez;ppc;"Acord amb Metges i infermeres per resoldre discrepàncies sobre la prescripció de medicaments!
Felicitats @DolorsMM 
";2017-10-26 10:03:42;9;17;ca;"Acord amb Metges i infermeres per resoldre discrepàncies sobre la prescripció de medicaments!
Felicitats @DolorsMM 
";Acord amb Metges i infermeres per resoldre discrepàncies sobre la prescripció de medicaments! Felicitats @DolorsMM ;26;10;2017
441;441;santirodriguez;ppc;"Quan el @PPCatalunya diem que el @govern no prioritza els interessos dels catalans, també ens referim a això:

";2018-09-15 07:42:56;6;19;ca;"Quan el @PPCatalunya diem que el @govern no prioritza els interessos dels catalans, també ens referim a això:

";Quan el @PPCatalunya diem que el @govern no prioritza els interessos dels catalans, també ens referim a això: ;15;9;2018
442;442;quimtorraipla;jxcat;Amb l’obertura de judici oral al Suprem es consuma la infàmia. No només es jutjaran polítics honorables sinó els 2,3 milions de catalans que vam votar l'1-O. No acceptarem cap sentència que no sigui la lliure absolució i ens hi enfrontarem amb la força de l'1 i el 3 d'octubre.;2018-10-25 13:15:53;3530;8098;ca;Amb l’obertura de judici oral al Suprem es consuma la infàmia. No només es jutjaran polítics honorables sinó els 2,3 milions de catalans que vam votar l'1-O. No acceptarem cap sentència que no sigui la lliure absolució i ens hi enfrontarem amb la força de l'1 i el 3 d'octubre.;Amb l’obertura de judici oral al Suprem es consuma la infàmia. No només es jutjaran polítics honorables sinó els 2,3 milions de catalans que vam votar l'1-O. No acceptarem cap sentència que no sigui la lliure absolució i ens hi enfrontarem amb la força de l'1 i el 3 d'octubre. ;25;10;2018
443;443;adacolau;comuns;"A Barcelona sempre sereu benvinguts.
En Barcelona siempre seréis bienvenidos.
El barco de rescate humanitario de @openarms_fund lleva bandera española y solicita puerto seguro @sanchezcastejon @carmencalvo_  ";2018-08-06 19:41:16;481;1323;es;"A Barcelona sempre sereu benvinguts.
En Barcelona siempre seréis bienvenidos.
El barco de rescate humanitario de @openarms_fund lleva bandera española y solicita puerto seguro @sanchezcastejon @carmencalvo_  ";A Barcelona sempre sereu benvinguts. A Barcelona sempre sereu benvinguts. El vaixell de rescat humanitari de @openarms_fund porta bandera espanyola i sol·licita port segur @sanchezcastejon @carmencalvo_ ;6;8;2018
444;444;joantarda;erc;"Dimecres a sessió control Congrés @Esquerra_ERC preguntarà a @sanchezcastejon 
¿Cuál cree  q es la mejor fórmula para que independentistas y no independentistas puedan decidir su futuro en igualdad de condiciones sin ver vulneradas sus legítimas aspiraciones políticas?";2018-09-17 07:18:01;150;419;es;"Dimecres a sessió control Congrés @Esquerra_ERC preguntarà a @sanchezcastejon 
¿Cuál cree  q es la mejor fórmula para que independentistas y no independentistas puedan decidir su futuro en igualdad de condiciones sin ver vulneradas sus legítimas aspiraciones políticas?";Dimecres a Sessió control Congrés @Esquerra_ERC preguntarà @sanchezcastejon Quin creu q és la millor fórmula perquè independentistes i no independentistes puguin decidir el seu futur en igualtat de condicions sense veure vulnerades les seves legítimes aspiracions polítiques? ;17;9;2018
445;445;martarovira;erc;És l'Estat qui té el repte de demostrar que és demòcrata: que deixi els presos en llibertat perquè puguin concórrer a les eleccions amb normalitat. Nosaltres, els demòcrates, tenim clar que desbordarem les urnes passi el que passi! #LlibertatPresosPolítics;2017-11-04 13:16:38;5919;12644;ca;És l'Estat qui té el repte de demostrar que és demòcrata: que deixi els presos en llibertat perquè puguin concórrer a les eleccions amb normalitat. Nosaltres, els demòcrates, tenim clar que desbordarem les urnes passi el que passi! #LlibertatPresosPolítics;És l'Estat qui té el repte de demostrar que és demòcrata: que deixi els presos en llibertat perquè puguin concórrer a les eleccions amb normalitat. Nosaltres, els demòcrates, tenim clar que desbordarem les urnes passi el que passi! #LlibertatPresosPolítics ;4;11;2017
446;446;xavierdomenechs;comuns;Una gran notícia que Barcelona hagi pogut portar aquesta mostra: poesia, bellesa, llum, supervivència. Una obra impressionant ;2018-10-16 11:10:48;23;85;ca;Una gran notícia que Barcelona hagi pogut portar aquesta mostra: poesia, bellesa, llum, supervivència. Una obra impressionant ;Una gran notícia que Barcelona hagi pogut portar aquesta mostra: poesia, bellesa, llum, supervivència. Una obra impressionant ;16;10;2018
447;447;inesarrimadas;cs;"El nacionalismo ha roto la convivencia en Cataluña y provocado un grave conflicto. Los que niegan que lo hay o no viven en Cataluña o no quieren ver a media Cataluña. Aquí podéis leer mi entrevista en @el_pais 👇
";2018-09-02 10:54:43;1284;2698;es;"El nacionalismo ha roto la convivencia en Cataluña y provocado un grave conflicto. Los que niegan que lo hay o no viven en Cataluña o no quieren ver a media Cataluña. Aquí podéis leer mi entrevista en @el_pais 👇
";El nacionalisme ha trencat la convivència a Catalunya i provocat un greu conflicte. Els que neguen que n'hi ha o no viuen a Catalunya o no volen veure a mitja Catalunya. Aquí podeu llegir el meu entrevista a @el_pais 👇 ;2;9;2018
448;448;albert_rivera;cs;📰 El ‘sanchismo’ ha quebrado moralmente al PSOE al aliarse con el separatismo y el populismo. Hay que derrotar a Sánchez en las urnas para unir a los españoles en un proyecto constitucionalista del siglo XXI. Mi entrevista en @lavozdegalicia. ;2018-11-08 18:04:54;417;798;es;📰 El ‘sanchismo’ ha quebrado moralmente al PSOE al aliarse con el separatismo y el populismo. Hay que derrotar a Sánchez en las urnas para unir a los españoles en un proyecto constitucionalista del siglo XXI. Mi entrevista en @lavozdegalicia. ;📰 El 'sanchismo' ha fet fallida moralment el PSOE a l'aliar-se amb el separatisme i el populisme. Cal derrotar Sánchez a les urnes per unir els espanyols en un projecte constitucionalista del segle XXI. El meu entrevista a @lavozdegalicia. ;8;11;2018
449;449;martarovira;erc;Tenim llei i garanties.Exercirem el dret a l’autodeterminació perquè és un dret irrevocable. L’1O votarem #ComSempre ;2017-07-05 15:35:39;167;225;ca;Tenim llei i garanties.Exercirem el dret a l’autodeterminació perquè és un dret irrevocable. L’1O votarem #ComSempre ;Tenim llei i garanties.Exercirem el dret a l’autodeterminació perquè és un dret irrevocable. L’1O votarem #ComSempre ;5;7;2017
450;450;santirodriguez;ppc;Bon dia, avui fa 18 mesos del 27S, i tot segueix igual... i d'aquí a 18 mesos continuarà igual! @PPCatalunya;2017-03-27 07:11:10;9;3;ca;Bon dia, avui fa 18 mesos del 27S, i tot segueix igual... i d'aquí a 18 mesos continuarà igual! @PPCatalunya;Bon dia, avui fa 18 mesos del 27S, i tot segueix igual... i d'aquí a 18 mesos continuarà igual! @PPCatalunya ;27;3;2017
451;451;martarovira;erc;"Nyè? Què? Que l'ús de la força contra les urnes garanteix la democràcia? 
Diagnòstic: demofòbia ";2017-10-04 18:11:23;1540;1921;ca;"Nyè? Què? Que l'ús de la força contra les urnes garanteix la democràcia? 
Diagnòstic: demofòbia ";Nyè? Què? Que l'ús de la força contra les urnes garanteix la democràcia? Diagnòstic: demofòbia ;4;10;2017
452;452;krls;jxcat;"Reivindiquem la #RepúblicaCatalana, com a legítima i democràtica concreció de tantes voluntats expressades al carrer i a les urnes a favor dels drets i les llibertats #11S2018 🎗

 ";2018-09-10 07:44:45;2182;5257;ca;"Reivindiquem la #RepúblicaCatalana, com a legítima i democràtica concreció de tantes voluntats expressades al carrer i a les urnes a favor dels drets i les llibertats #11S2018 🎗

 ";Reivindiquem la #RepúblicaCatalana, com a legítima i democràtica concreció de tantes voluntats expressades al carrer i a les urnes a favor dels drets i les llibertats #11S2018 🎗 ;10;9;2018
453;453;albiol_xg;ppc;Cuando los que están contigo te ven como un problema de credibilidad democrática.....  vía @elpais_espana;2018-09-27 06:42:50;17;42;es;Cuando los que están contigo te ven como un problema de credibilidad democrática.....  vía @elpais_espana;Quan els que estan amb tu et veuen com un problema de credibilitat democràtica ..... via @elpais_espana ;27;9;2018
454;454;quimtorraipla;jxcat;A Ripoll he conegut la producció de @sodeca, que exporta arreu del món, i hem commemorat els 125 anys de les galetes Birba. Al Ripollès hi tenim una economia molt diversa i dinàmica que tira endavant el nostre país. ;2018-10-31 13:43:35;131;403;ca;A Ripoll he conegut la producció de @sodeca, que exporta arreu del món, i hem commemorat els 125 anys de les galetes Birba. Al Ripollès hi tenim una economia molt diversa i dinàmica que tira endavant el nostre país. ;A Ripoll he conegut la producció de @sodeca, que exporta arreu del món, i hem commemorat els 125 anys de les galetes Birba. Al Ripollès hi tenim una economia molt diversa i dinàmica que tira endavant el nostre país. ;31;10;2018
455;455;joantarda;erc;Ministra @CelaaIsabel @sanchecastejon @PSOE no pueden achacar a @Esquerra_ERC no haber dicho lo mismo en público y en privado: para poder hablar de presupuestos primero tienen q moverse respecto a las acusaciones a los representantes democráticos de Cat. encarcelados injustamente;2018-10-11 15:54:33;218;573;es;Ministra @CelaaIsabel @sanchecastejon @PSOE no pueden achacar a @Esquerra_ERC no haber dicho lo mismo en público y en privado: para poder hablar de presupuestos primero tienen q moverse respecto a las acusaciones a los representantes democráticos de Cat. encarcelados injustamente;Ministra @CelaaIsabel @sanchecastejon @PSOE no poden atribuir a @Esquerra_ERC no haver dit el mateix en públic i en privat: per poder parlar de pressupostos primer han q moure respecte a les acusacions als representants democràtics de Cat. Empresonats injustament ;11;10;2018
456;456;inesarrimadas;cs;A pesar de los intolerantes que intentaban boicotear nuestro acto, Cs ha defendido en Alsasua la igualdad, la libertad y la unión de todos los españoles. El nacionalismo excluyente no conseguirá que los demócratas callemos ante sus amenazas y coacciones #NoNosCallarán ;2018-11-04 17:29:45;1099;2751;es;A pesar de los intolerantes que intentaban boicotear nuestro acto, Cs ha defendido en Alsasua la igualdad, la libertad y la unión de todos los españoles. El nacionalismo excluyente no conseguirá que los demócratas callemos ante sus amenazas y coacciones #NoNosCallarán ;Tot i els intolerants que intentaven boicotejar el nostre acte, Cs ha defensat a Alsasua la igualtat, la llibertat i la unió de tots els espanyols. El nacionalisme excloent no aconseguirà que els demòcrates callem davant les seves amenaces i coaccions # NoNosCallarán ;4;11;2018
457;457;albert_rivera;cs;Ayer me lesioné la pierna jugando al tenis y me ha sido imposible estar físicamente hoy con vosotros en mi querida Málaga 😢. ¡Pero volveré pronto, os lo prometo! ;2018-11-03 11:04:46;260;1029;es;Ayer me lesioné la pierna jugando al tenis y me ha sido imposible estar físicamente hoy con vosotros en mi querida Málaga 😢. ¡Pero volveré pronto, os lo prometo! ;Ahir em vaig lesionar la cama jugant a tennis i m'ha estat impossible estar físicament avui amb vosaltres a la meva estimada Màlaga 😢. Però tornaré aviat, us ho prometo! ;3;11;2018
458;458;inesarrimadas;cs;Estas elecciones tenemos una oportunidad histórica de iniciar una etapa de cambio después de 40 años. Ni el destino de Andalucía está ya escrito ni el futuro de los andaluces tiene por qué estar en manos del PSOE. Salimos a ganar como hicimos en Cataluña ;2018-10-19 12:15:43;654;1432;es;Estas elecciones tenemos una oportunidad histórica de iniciar una etapa de cambio después de 40 años. Ni el destino de Andalucía está ya escrito ni el futuro de los andaluces tiene por qué estar en manos del PSOE. Salimos a ganar como hicimos en Cataluña ;Aquestes eleccions tenim una oportunitat històrica d'iniciar una etapa de canvi després de 40 anys. Ni el destí d'Andalusia està ja escrit ni el futur dels andalusos té per què estar en mans del PSOE. Sortim a guanyar com vam fer a Catalunya ;19;10;2018
459;459;adacolau;comuns;Barcelona celebra #Orgullo2018 Estima com vulguis i a qui vulguis sempre des del respecte als altres. Aquesta ciutat no permetrà cap acte de LGTBIQ-fòbia. L’amor guanyarà qualsevol forma d’odi #loveislove 🌈💜 ;2018-06-28 08:43:02;332;1125;ca;Barcelona celebra #Orgullo2018 Estima com vulguis i a qui vulguis sempre des del respecte als altres. Aquesta ciutat no permetrà cap acte de LGTBIQ-fòbia. L’amor guanyarà qualsevol forma d’odi #loveislove 🌈💜 ;Barcelona celebra #Orgullo2018 Estima com vulguis i a qui vulguis sempre des del respecte als altres. Aquesta ciutat no permetrà cap acte de LGTBIQ-fòbia. L’amor guanyarà qualsevol forma d’odi #loveislove 🌈💜 ;28;6;2018
460;460;xavierdomenechs;comuns;"C's busca y rebusca en su interior y tachan! Manuel Valls como candidato de BCN! Para hablar del futuro de BCN? No, para hablar de la independencia de Catalunya, de ""los problemas de la gente"" vaya. 

 ";2018-04-20 12:48:08;104;113;es;"C's busca y rebusca en su interior y tachan! Manuel Valls como candidato de BCN! Para hablar del futuro de BCN? No, para hablar de la independencia de Catalunya, de ""los problemas de la gente"" vaya. 

 ";"Ciutadans busca i rebusca en el seu interior i titllen! Manuel Valls com a candidat de BCN! Per parlar del futur de BCN? No, per parlar de la independència de Catalunya, d ' ""els problemes de la gent"" vagi. ";20;4;2018
461;461;krls;jxcat;Si no heu vist aquest magnífic treball de Pere Portabella, us el recomano. És d'una vigència impressionant. I ajuda a entendre les greus febleses de la transició, que s'arrosseguen fins avui. Si hi ha una fantasia per damunt de totes, aquesta és la de la transició exemplar. ;2018-11-05 09:36:17;1649;3090;ca;Si no heu vist aquest magnífic treball de Pere Portabella, us el recomano. És d'una vigència impressionant. I ajuda a entendre les greus febleses de la transició, que s'arrosseguen fins avui. Si hi ha una fantasia per damunt de totes, aquesta és la de la transició exemplar. ;Si no heu vist aquest magnífic treball de Pere Portabella, us el recomano. És d'una vigència impressionant. I ajuda a entendre les greus febleses de la transició, que s'arrosseguen fins avui. Si hi ha una fantasia per damunt de totes, aquesta és la de la transició exemplar. ;5;11;2018
