;Id;username;party;text;created_at;retweet_count;favorite_count;language;text_modif;traducciones;day;month;year
414;414;martarovira;erc;"Quina mania tenen amb la Generalitat... Sr, els vídeos els va fer la gent mentre vostès repartien sense miraments 
Proves a dojo! ";2017-10-04 18:06:56;2223;2518;ca;"Quina mania tenen amb la Generalitat... Sr, els vídeos els va fer la gent mentre vostès repartien sense miraments 
Proves a dojo! ";Qué manía tienen con la ... Sr, los vídeos les hizo la gente mientras ustedes repartían sin miramientos Pruebas a raudales! ;4;10;2017
415;415;quimtorraipla;jxcat;"Tot el suport a les consultes que es fan avui a Euskal Herria per decidir el seu futur. 
Catalunya eta Euskadi, askatasunaren bidean elkarrekin.
@GureEskuDago ";2018-11-18 09:17:01;715;1869;ca;"Tot el suport a les consultes que es fan avui a Euskal Herria per decidir el seu futur. 
Catalunya eta Euskadi, askatasunaren bidean elkarrekin.
@GureEskuDago ";Todo el apoyo a las consultas que se hacen hoy en Euskal Herria para decidir su futuro. Cataluña eta Euskadi, Askatasuna bidean Elkarrekin. @GureEskuDago ;18;11;2018
416;416;jaumecollboni;psc;La meva condemna a aquest tipus d’atacs vandàlics al transport públic i paraules d’agraïment a tots els treballadors i treballadores de @TMB_Barcelona que cada dia vetllen per la nostra seguretat i movilitat. La ciutat és de tothom. Visquem-la amb respecte. 🚇 ;2018-11-04 21:42:08;21;42;ca;La meva condemna a aquest tipus d’atacs vandàlics al transport públic i paraules d’agraïment a tots els treballadors i treballadores de @TMB_Barcelona que cada dia vetllen per la nostra seguretat i movilitat. La ciutat és de tothom. Visquem-la amb respecte. 🚇 ;Mi condena a este tipo de ataques vandálicos al transporte público y palabras de agradecimiento a todos los trabajadores y trabajadoras de @TMB_Barcelona que cada día velan por nuestra seguridad y movilidad. La ciudad es de todos. Vivamos con respeto. 🚇 ;4;11;2018
417;417;adacolau;comuns;Queremos apoyar presupuestos pq necesitamos políticas progresistas: si @sanchezcastejon y el @PSOE quieren nuestro apoyo, tendrán q cambiar la LAU para impedir subidas abusivas del alquiler. Gran entrevista a la diputada @Lucia___M ;2018-09-10 11:19:38;166;321;es;Queremos apoyar presupuestos pq necesitamos políticas progresistas: si @sanchezcastejon y el @PSOE quieren nuestro apoyo, tendrán q cambiar la LAU para impedir subidas abusivas del alquiler. Gran entrevista a la diputada @Lucia___M ;Queremos apoyar presupuestos pq necesitamos políticas progresistas: si @sanchezcastejon y el @PSOE quieren nuestro apoyo, tendrán q cambiar la LAU para impedir subidas abusivas del alquiler. Gran entrevista a la diputada @Lucia___M ;10;9;2018
418;418;krls;jxcat;Només per recordar les darreres decisions del Tribunal Europeu de Drets Humans contra Espanya, culpable d'haver violat drets fonamentals en un sistema democràtic. ;2018-11-06 10:05:10;1156;1804;ca;Només per recordar les darreres decisions del Tribunal Europeu de Drets Humans contra Espanya, culpable d'haver violat drets fonamentals en un sistema democràtic. ;Sólo para recordar las últimas decisiones del Tribunal Europeo de Derechos Humanos contra España, culpable de haber violado derechos fundamentales en un sistema democrático. ;6;11;2018
419;419;joantarda;erc;Dimecres, @sanchezcastejon compareixerà en el Ple del Congreso a demanda d @Esquerra_ERC i @ahorapodemos arran de la venda d’armes a Aràbia.  Li exigirem que, com ha fet Alemanya, n’aturi la venda a un Estat que comet Crims de Guerra i vulnera de manera sistemàtica els DDHH.;2018-10-21 18:22:28;554;1850;ca;Dimecres, @sanchezcastejon compareixerà en el Ple del Congreso a demanda d @Esquerra_ERC i @ahorapodemos arran de la venda d’armes a Aràbia.  Li exigirem que, com ha fet Alemanya, n’aturi la venda a un Estat que comet Crims de Guerra i vulnera de manera sistemàtica els DDHH.;Miércoles, @sanchezcastejon comparecerá en el Pleno del Congreso a demanda de @Esquerra_ERC y @ahorapodemos raíz de la venta de armas a Arabia. Le exigiremos que, como ha hecho Alemania, pare la venta a un Estado que comete Crímenes de Guerra y vulnera de manera sistemática los DDHH. ;21;10;2018
420;420;albiol_xg;ppc;"Aqui podéis ver los cachorros de @QuimTorraiPla preparando el ataque a los @mossos. Esas bolsas con pintura contra la policía  es la munición que ha ""suministrado"" Torra al radicalismo con sus insultos y descalificaciones diarias contra el orden y el estado de derecho. ";2018-09-29 14:10:57;602;851;es;"Aqui podéis ver los cachorros de @QuimTorraiPla preparando el ataque a los @mossos. Esas bolsas con pintura contra la policía  es la munición que ha ""suministrado"" Torra al radicalismo con sus insultos y descalificaciones diarias contra el orden y el estado de derecho. ";"Aqui podéis ver los cachorros de @QuimTorraiPla preparando el ataque a los @mossos. Esas bolsas con pintura contra la policía  es la munición que ha ""suministrado"" Torra al radicalismo con sus insultos y descalificaciones diarias contra el orden y el estado de derecho. ";29;9;2018
421;421;joantarda;erc;Companys i companyes a la presó i a l’exili (i amb possibles sentències d’anys i panys) i ens assalten la seu en nom de la independència tot acusant-nos de traïdoria. No defallirem, continuarem endavant, i no caurem en cap provocació. Vingui d’on vingui! ;2018-08-02 11:53:42;556;1149;ca;Companys i companyes a la presó i a l’exili (i amb possibles sentències d’anys i panys) i ens assalten la seu en nom de la independència tot acusant-nos de traïdoria. No defallirem, continuarem endavant, i no caurem en cap provocació. Vingui d’on vingui! ;Compañeros y compañeras en la cárcel y en el exilio (y con posibles sentencias de años y años) y nos asaltan la sede en nombre de la independencia todo acusándonos de alevosía. No cejaremos, seguiremos adelante, y no vamos a caer en ninguna provocación. Venga de donde venga! ;2;8;2018
422;422;miqueliceta;psc;Tiroteo Pittsburgh: Al menos siete muertos en el ataque en una sinagoga  @lavanguardia ;2018-10-27 16:07:40;4;4;es;Tiroteo Pittsburgh: Al menos siete muertos en el ataque en una sinagoga  @lavanguardia ;Tiroteo Pittsburgh: Al menos siete muertos en el ataque en una sinagoga  @lavanguardia ;27;10;2018
423;423;miqueliceta;psc;Librero, ¿una profesión en peligro de extinción?, Raquel Quelart  @lavanguardia ;2018-11-16 07:57:59;10;13;es;Librero, ¿una profesión en peligro de extinción?, Raquel Quelart  @lavanguardia ;Librero, ¿una profesión en peligro de extinción?, Raquel Quelart  @lavanguardia ;16;11;2018
424;424;santirodriguez;ppc;"Patético! Lo de ""ciutat per tu"" no debe ser por los vecinos que os quieren echar! ";2016-11-25 21:31:19;27;10;es;"Patético! Lo de ""ciutat per tu"" no debe ser por los vecinos que os quieren echar! ";"Patético! Lo de ""ciutat per tu"" no debe ser por los vecinos que os quieren echar! ";25;11;2016
425;425;inesarrimadas;cs;Cs se quedó solo defendiendo la igualdad de todos los españoles mientras PP, PSOE y Podemos votaban a favor de un 'cuponazo' amañado a oscuras con el PNV. Ya dijimos que el cálculo debe ser transparente y ahora la Justicia lo confirma. ;2018-09-23 12:32:35;683;1296;es;Cs se quedó solo defendiendo la igualdad de todos los españoles mientras PP, PSOE y Podemos votaban a favor de un 'cuponazo' amañado a oscuras con el PNV. Ya dijimos que el cálculo debe ser transparente y ahora la Justicia lo confirma. ;Cs se quedó solo defendiendo la igualdad de todos los españoles mientras PP, PSOE y Podemos votaban a favor de un 'cuponazo' amañado a oscuras con el PNV. Ya dijimos que el cálculo debe ser transparente y ahora la Justicia lo confirma. ;23;9;2018
426;426;martarovira;erc;Home... la violència d'estat es cobreix amb els instruments de l'estat... molt professional, tot plegat! ;2017-10-03 22:07:27;214;299;ca;Home... la violència d'estat es cobreix amb els instruments de l'estat... molt professional, tot plegat! ;Hombre ... la violencia de estado se cubre con los instrumentos del estado ... muy profesional, todo! ;3;10;2017
427;427;martarovira;erc;"Ahir vam decidir decidir. GRÀCIES. A la gent, inici i final de tot; al #Parlament, seu de sobirania; i al #Govern, que ens ha convocat l'#1O ";2017-09-07 06:59:02;411;1109;ca;"Ahir vam decidir decidir. GRÀCIES. A la gent, inici i final de tot; al #Parlament, seu de sobirania; i al #Govern, que ens ha convocat l'#1O ";"Ayer decidimos decidir. GRACIAS. A la gente, inicio y final de todo; al #Parlament, sede de soberanía; y al #Govern, que nos ha convocado el # 1O ";7;9;2017
428;428;adacolau;comuns;"Surto d veure @ForcadellCarme i d fer-nos una llarga abraçada q ens havien negat a la presó d Madrid. Compartim q el país necessita un temps d serenor, de refer consensos amplis i q cal juntar esforços x acabar amb la presó injusta i la judicialització
#LlibertatPresesPolitiques";2018-10-03 18:45:31;530;2562;ca;"Surto d veure @ForcadellCarme i d fer-nos una llarga abraçada q ens havien negat a la presó d Madrid. Compartim q el país necessita un temps d serenor, de refer consensos amplis i q cal juntar esforços x acabar amb la presó injusta i la judicialització
#LlibertatPresesPolitiques";Salgo de ver @ForcadellCarme y de hacernos un largo abrazo q nos habían negado a la cárcel de Madrid. Compartimos q el país necesita un tiempo de serenidad, de rehacer consensos amplios y q hay juntar esfuerzos x acabar con la prisión injusta y la judicialización #LlibertatPresesPolitiques ;3;10;2018
429;429;santirodriguez;ppc;"Quien escribió el titular se le olvidó escuchar el discurso!!
@PPCatalunya 
@PPopular ";2018-09-05 06:12:43;32;53;ca;"Quien escribió el titular se le olvidó escuchar el discurso!!
@PPCatalunya 
@PPopular ";Quien escribio el titular se le Olvidó escuchar el discurso !! @PPCatalunya @PPopular ;5;9;2018
430;430;martarovira;erc;"No es pot banalitzar el que diu, però no ens deixem ni amenaçar ni provocar! 
Apliquem els resultats del referèndum com ha decidit la gent! ";2017-10-09 14:26:47;1597;2448;ca;"No es pot banalitzar el que diu, però no ens deixem ni amenaçar ni provocar! 
Apliquem els resultats del referèndum com ha decidit la gent! ";No se puede banalizar lo que dice, pero no nos dejamos ni amenazar ni provocar! Aplicamos los resultados del referéndum como ha decidido la gente! ;9;10;2017
431;431;adacolau;comuns;"La precarietat i la pobresa afecten més les dones, per això a BCN tenim un pla de xoc per eliminar desigualtats. 

Ja hem aconseguit q gairebé 4.400 dones millorin la seva situació laboral i hem executat el 85% del programa previst 2016-2024, i seguim! ";2018-06-22 06:33:44;77;226;ca;"La precarietat i la pobresa afecten més les dones, per això a BCN tenim un pla de xoc per eliminar desigualtats. 

Ja hem aconseguit q gairebé 4.400 dones millorin la seva situació laboral i hem executat el 85% del programa previst 2016-2024, i seguim! ";La precariedad y la pobreza afectan más a las mujeres, por eso en BCN tenemos un plan de choque para eliminar desigualdades. Ya hemos conseguido q casi 4.400 mujeres mejoren su situación laboral y hemos ejecutado el 85% del programa previsto 2.016 a 2.024, y seguimos! ;22;6;2018
432;432;miqueliceta;psc;Sánchez ganaría las elecciones pero no suma con Iglesias, Iolanda Mármol  vía @Elperiodico;2018-11-05 08:12:43;34;58;es;Sánchez ganaría las elecciones pero no suma con Iglesias, Iolanda Mármol  vía @Elperiodico;Sánchez ganaría las elecciones pero no suma con Iglesias, Iolanda Mármol  vía @Elperiodico;5;11;2018
433;433;inesarrimadas;cs;Se apaga una voz única y reconocida a nivel internacional. Descanse en paz Montserrat Caballé, artista que nos regaló momentos inolvidables como su interpretación del himno oficial de los JJOO en Barcelona. ;2018-10-06 10:08:13;1261;4227;es;Se apaga una voz única y reconocida a nivel internacional. Descanse en paz Montserrat Caballé, artista que nos regaló momentos inolvidables como su interpretación del himno oficial de los JJOO en Barcelona. ;Se apaga una voz única y reconocida a nivel internacional. Descanse en paz Montserrat Caballé, artista que nos regaló momentos inolvidables como su interpretación del himno oficial de los JJOO en Barcelona. ;6;10;2018
434;434;quimtorraipla;jxcat;Demà, Diada Nacional de Catalunya, la Casa de la Diputació del General -Palau de la Generalitat- és oberta a tothom de 10h a 20h. ;2018-09-10 15:53:02;404;1273;ca;Demà, Diada Nacional de Catalunya, la Casa de la Diputació del General -Palau de la Generalitat- és oberta a tothom de 10h a 20h. ;Mañana, Día Nacional de Cataluña, la Casa de la Diputación del General -Palacio de la Generalitat- es abierta de 10h a 20h. ;10;9;2018
435;435;albiol_xg;ppc;La política buenista de puertas abiertas con la inmigración de @sanchezcastejon generará un conflicto muy serio en España.Los recursos económicos son limitados y su colapso perjudica a todos incluso a los trabajadores- nacionales y extranjeros- que los mantienen con sus impuestos;2018-07-30 07:02:53;365;847;es;La política buenista de puertas abiertas con la inmigración de @sanchezcastejon generará un conflicto muy serio en España.Los recursos económicos son limitados y su colapso perjudica a todos incluso a los trabajadores- nacionales y extranjeros- que los mantienen con sus impuestos;La política buenista de puertas abiertas con la inmigración de @sanchezcastejon generará un conflicto muy serio en España.Los recursos económicos son limitados y su colapso perjudica a todos incluso a los trabajadores- nacionales y extranjeros- que los mantienen con sus impuestos;30;7;2018
436;436;jaumecollboni;psc;Des de fa mesos hem alertat de la crisi d’inseguretat que viu Barcelona. @pscbarcelona tenim propostes per recuperar la convivència als barris i defensar la seguretat des d’una perspectiva d’esquerres. Us animo a escoltar-les demà amb una taula de luxe!  👇🏼;2018-10-26 08:26:48;12;21;ca;Des de fa mesos hem alertat de la crisi d’inseguretat que viu Barcelona. @pscbarcelona tenim propostes per recuperar la convivència als barris i defensar la seguretat des d’una perspectiva d’esquerres. Us animo a escoltar-les demà amb una taula de luxe!  👇🏼;Desde hace meses hemos alertado de la crisis de inseguridad que vive Barcelona. @pscbarcelona tenemos propuestas para recuperar la convivencia en los barrios y defender la seguridad desde una perspectiva de izquierdas. Os animo a escucharlas mañana con una mesa de lujo! 👇🏼 ;26;10;2018
