Id;username;party;text;created_at;retweet_count;favorite_count;text_clean
1200;PareraEva;vallsbcn;Se cedió con una foto y no sólo no hubo diálogo sino que hubo un intento de impedir un consejo de ministros. Se cedió con el relator y siguió sin haber diálogo sino el anuncio de una enmienda a la totalidad de los presupuestos. Este es un camino equivocado ;2019-02-08 13:58:23;4;8;se cedio con una foto y no solo no hubo dialogo sino que hubo un intento de impedir un consejo de ministros se cedio con el relator y siguio sin haber dialogo sino el anuncio de una enmienda a la totalidad de los presupuestos este es un camino equivocado 
1201;KRLS;jxcat;Tot el meu suport. Al vostre costat, sempre. El vostre coratge i la vostra dignitat ens inspiren. Gràcies! ;2019-02-25 21:59:04;2758;8935;tot el meu suport al vostre costat sempre el vostre coratge i la vostra dignitat ens inspiren gracies 
1202;ernesturtasun;bcomu;Campa: del Santander a la Autoridad Bancaria Europea. De Guindos: de Lehman Brothers al BCE. González Páramo: del BCE al BBVA. Insólito. Hay que replantear seriamente la dinámina de candidatos a instituciones europeas con vínculos directos con la banca. ;2019-02-26 11:46:04;36;38;campa del santander a la autoridad bancaria europea de guindos de lehman brothers al bce gonzalez paramo del bce al bbva insolito hay que replantear seriamente la dinamina de candidatos a instituciones europeas con vinculos directos con la banca 
1203;gonzalezpons;pp;La Asamblea Nacional de Venezuela condena la expulsión de los eurodiputados españoles y pide medidas a la UE ;2019-02-20 20:54:51;16;27;la asamblea nacional de venezuela condena la expulsion de los eurodiputados espanoles y pide medidas a la ue 
1204;fjavilopez;psc;Trabajando a contrarreloj en el @Europarl_ES para lograr un acuerdo en la Directiva de trabajo que mejore y proteja las condiciones de trabajo de los mas de 232 millones de trabajadoras y trabajadores europeos. #EuropaSocial ;2019-01-31 14:46:42;18;41;trabajando a contrarreloj en el europarles para lograr un acuerdo en la directiva de trabajo que mejore y proteja las condiciones de trabajo de los mas de millones de trabajadoras y trabajadores europeos europasocial 
1205;Elisendalamany;erc;"Politòlegs i juristes catalans estan amenaçats amb penes de 2 anys i 9 mesos de presó.
Aquest no és un debat del passat, va del present, de drets i llibertats. Aquest és el suport a la Sindicatura Electoral 1 d'octubre a @parlamentcat @CatEnComu_Podem ";2018-12-15 09:39:52;522;1238;politolegs i juristes catalans estan amenacats amb penes de anys i mesos de preso aquest no es un debat del passat va del present de drets i llibertats aquest es el suport a la sindicatura electoral d octubre a parlamentcat catencomupodem 
1206;ernesturtasun;bcomu;Acuerdo alcanzado sobre la Directiva de protección para los denunciantes: una gran victoria en defensa de la verdad! 👇 ;2019-03-12 14:18:24;9;17;acuerdo alcanzado sobre la directiva de proteccion para los denunciantes una gran victoria en defensa de la verdad 
1207;josebouvila;pp;"Desolador titular sobre lo que está pasando en #Barcelona: “Los #manteros de la Plaza Cataluña se distribuyen por toda la ciudad durante el #MWC”. Yo creo que a @AdaColau se le tendría que caer la cara de #vergüenza
#BouBCN2019 #topmanta #stopmanteros ";2019-02-27 11:07:58;313;374;desolador titular sobre lo que esta pasando en barcelona los manteros de la plaza cataluna se distribuyen por toda la ciudad durante el mwc yo creo que a adacolau se le tendria que caer la cara de verguenza boubcn topmanta stopmanteros 
1208;janetsanz;bcomu;"El feixisme no té cabuda ni a #9Barris ni enlloc. Condemnem els fets ocorreguts aquesta nit a la Guineueta i ens solidaritzem amb els col·lectius que ho han patit. 
cc @CP3VoltesRebel";2018-07-24 10:31:50;17;20;el feixisme no te cabuda ni a barris ni enlloc condemnem els fets ocorreguts aquesta nit a la guineueta i ens solidaritzem amb els col lectius que ho han patit cc cp voltesrebel
1209;jordicoronas;erc;La secretaria judicial del 20S diu que tenia por perquè hi havia un mar de gent al carrer. També hi ha persones amb por a volar o a pujar en un ascensor i no per això aquests aparells són considerats violents;2019-03-07 08:29:57;6;29;la secretaria judicial del s diu que tenia por perque hi havia un mar de gent al carrer tambe hi ha persones amb por a volar o a pujar en un ascensor i no per aixo aquests aparells son considerats violents
1210;G_Pisarello;bcomu;"Moments que duren anys i ens tornen millorats al món. 

Al Concello de Santiago amb dos germans: @xmBEIRAS i @martinhonoriega. 

A sobre, l’alcalde Anxel Casal, republicà, membre del Partit Galeguista, assassinat poc després del cop de 1936. ";2019-01-23 07:32:15;15;28;moments que duren anys i ens tornen millorats al mon al concello de santiago amb dos germans xmbeiras i martinhonoriega a sobre l alcalde anxel casal republica membre del partit galeguista assassinat poc despres del cop de 
1211;javiermulleras;pp;Iniciando curso político en #bcn con @albertofdezxbcn y @AngelesEsteller Hay que activar BCN !!! #StopColau ;2016-09-01 16:07:33;3;6;iniciando curso politico en bcn con albertofdezxbcn y angelesesteller hay que activar bcn stopcolau 
1212;Elisendalamany;erc;Gràcies, @dardermascaro, per la invitació al debat #sobiraniesenacció. Per continuar treballant projectes des del sobiranisme progressista. Avui amb companyes d'Euskal Herria, Galícia i les Illes! ;2018-12-28 20:30:20;4;13;gracies dardermascaro per la invitacio al debat sobiraniesenaccio per continuar treballant projectes des del sobiranisme progressista avui amb companyes d euskal herria galicia i les illes 
1213;mvilaredon;bcncapital;He hagut de marxar per participar a una xerrada de Primàries a St. Cugat. Gràcies a tots! @primariessant espereu-me que viiiinc! ;2018-11-28 18:21:41;0;3;he hagut de marxar per participar a una xerrada de primaries a st cugat gracies a tots primariessant espereu me que viiiinc 
1214;G_Pisarello;bcomu;"Mi amigo @mrenau me envía esta nota de @minimono en @el_pais sobre las últimas horas de las víctimas de la dictadura argentina. En ella aparece un emotivo testimonio -q agradezco- sobre mi padre, Ángel Pisarello, secuestrado y asesinado cuando tenía 5 años
";2019-04-01 20:40:32;44;102;mi amigo mrenau me envia esta nota de minimono en elpais sobre las ultimas horas de las victimas de la dictadura argentina en ella aparece un emotivo testimonio q agradezco sobre mi padre angel pisarello secuestrado y asesinado cuando tenia anos 
1215;magrinyajordi;cup;"Avui fa un any de l'assassinat de la regidora brasilera #MarielleFranco a mans de dos policies. Dona, negra, lesbiana, nascuda en una favela, militant comunista... l'antagonisme total al poder establert. Va ser un assassinat polític.
#NiOblitNiPerdó ";2019-03-14 12:10:17;87;91;avui fa un any de l assassinat de la regidora brasilera mariellefranco a mans de dos policies dona negra lesbiana nascuda en una favela militant comunista l antagonisme total al poder establert va ser un assassinat politic nioblitniperdo 
1216;neusmunte;jxcat;Amb @acedecat debatent sobre els reptes de Barcelona i del món empresarial. Gràcies per l’acollida i per compartir amb nosaltres les vostres inquietuds. ;2019-01-29 10:46:53;16;37;amb acedecat debatent sobre els reptes de barcelona i del mon empresarial gracies per l acollida i per compartir amb nosaltres les vostres inquietuds 
1217;PareraEva;vallsbcn;⁦@manuelvalls⁩ «antisémitisme et antisionisme unissent l'extrême gauche et l'extrême droite» ;2019-02-20 13:58:41;5;8; manuelvalls antisemitisme et antisionisme unissent l extreme gauche et l extreme droite 
1218;gonzalezpons;pp;"González Pons valora la candidatura de Borrell como una estrategia del PSOE para ""quitárselo de en medio"" ";2019-02-26 11:26:40;16;38;gonzalez pons valora la candidatura de borrell como una estrategia del psoe para quitarselo de en medio 
1219;lauballarin;psc;Demà serem molts i moltes acompanyant a @fjavilopez q la presentació de la seva candidatura per seguir representant a @socialistes_cat al Parlament Europeu. T’hi apuntes?! #ReconstruïmEuropa 🇪🇺🌹😉 ;2019-01-28 09:40:52;1;14;dema serem molts i moltes acompanyant a fjavilopez q la presentacio de la seva candidatura per seguir representant a socialistescat al parlament europeu t hi apuntes reconstruimeuropa 
1220;subirats9;bcomu;Aquí nosotros con España, Vox, el “procés” y tal...y mientras la UE, que no es precisamente la salvaguardia de la equidad nos reprende por la elevada desigualdad y pobreza ;2019-02-24 19:42:32;7;12;aqui nosotros con espana vox el proces y tal y mientras la ue que no es precisamente la salvaguardia de la equidad nos reprende por la elevada desigualdad y pobreza 
1221;janetsanz;bcomu;No li perdeu la pista al Riqui Puig. Com molt bé apunta @martinezferran @mundodeportivo ;2018-07-29 14:24:05;1;14;no li perdeu la pista al riqui puig com molt be apunta martinezferran mundodeportivo 
1222;Elisendalamany;erc;Gràcies per ser avui a #gentcomuna on hem compartit amb @jfreixanet @MovEsquerres @jmosunalopez @DecidimRipollet la necessitat de renovar no només les maneres de fer política, sinó d'oferir noves respostes des de les institucions @SobiranistesCat @farineradelclot ;2019-01-16 21:49:48;2;19;gracies per ser avui a gentcomuna on hem compartit amb jfreixanet movesquerres jmosunalopez decidimripollet la necessitat de renovar no nomes les maneres de fer politica sino d oferir noves respostes des de les institucions sobiranistescat farineradelclot 
1223;DianaRibaGiner;erc;"Vaig a dormir amb una somrriure. Impressionant el concert, impressionant el que heu fet, impressionant la gentada!
Gràcies a tothom qui ha participat! @FreeRomeva #Raületvolemacasa #LlibertatPresosPolitics";2018-06-01 22:33:35;145;958;vaig a dormir amb una somrriure impressionant el concert impressionant el que heu fet impressionant la gentada gracies a tothom qui ha participat freeromeva rauletvolemacasa llibertatpresospolitics
1224;DolorsMM;pp;"A los independentistas les conviene tener en Moncloa un Presidente débil que hace concesiones continuamente y no un presidente fuerte y firme como @pablocasado_ que defiende la Constitución y la unidad de España.

@EspejoPublico ";2019-02-14 08:29:22;34;66;a los independentistas les conviene tener en moncloa un presidente debil que hace concesiones continuamente y no un presidente fuerte y firme como pablocasado que defiende la constitucion y la unidad de espana espejopublico 
1225;neusmunte;jxcat;"#ZeroDiscriminationDay 
Treballem per canviar les lleis i les actituds que discriminen. ";2019-03-01 06:20:51;7;38;zerodiscriminationday treballem per canviar les lleis i les actituds que discriminen 
1226;gonzalezpons;pp;Sánchez vuelve a España doblado por un repaso que aún retumba en la Eurocámara - ESdiario. ;2019-01-18 07:53:50;142;236;sanchez vuelve a espana doblado por un repaso que aun retumba en la eurocamara esdiario 
1227;joanlopezalegre;pp;Iniesta se suma a Pau Gassol y a Rafa Nadal en la lista de deportistas que Torra dice que no le representan ;2018-07-24 19:43:04;400;828;iniesta se suma a pau gassol y a rafa nadal en la lista de deportistas que torra dice que no le representan 
1228;ballarinmontsek;psc;"Magníficas perspectivas de futuro para iniciar el año!👇👇

La Seguridad Social recaudará 3.150 millones más por las nuevas medidas laborales
  ";2019-01-03 08:48:32;0;1;magnificas perspectivas de futuro para iniciar el ano la seguridad social recaudara millones mas por las nuevas medidas laborales 
1229;laiabonetrull;psc;"#Agenda 22.05 Inici del Cicle: ""Per un nou horitzó: reflexions sobre futur i polítiques de progrés”  @lhespaidebat ";2017-05-17 10:34:56;2;3;agenda inici del cicle per un nou horitzo reflexions sobre futur i politiques de progres lhespaidebat 
1230;albertofdezxbcn;pp;🔵Colau quiere disolver la USP, unidad especializada de apoyo de la @barcelona_GUB en las acciones más complejas. Miente otra vez al etiquetarlas de antidisturbios. Pleno apoyo a la USP!! Manteros, incívicos y demás, encantados con Colau, que desarma la seguridad en BCN ;2019-02-01 08:27:52;17;18;colau quiere disolver la usp unidad especializada de apoyo de la barcelonagub en las acciones mas complejas miente otra vez al etiquetarlas de antidisturbios pleno apoyo a la usp manteros incivicos y demas encantados con colau que desarma la seguridad en bcn 
1231;Elisendalamany;erc;A Sabadell, concentració per mostrar tota la nostra solidaritat amb les dones d‘Andalusia #InvestiduraAnd #NiUnPasEnrere 💜 #PactoDeLaVergüenza ;2019-01-15 18:54:48;6;39;a sabadell concentracio per mostrar tota la nostra solidaritat amb les dones d andalusia investiduraand niunpasenrere pactodelaverguenza 
1232;janetsanz;bcomu;"Necesitamos más declaraciones como estas para frenar que un fascista acabe gobernando Brasil.
No más silencios cobardes ante tragedias anunciadas. ";2018-10-14 11:26:56;10;25;necesitamos mas declaraciones como estas para frenar que un fascista acabe gobernando brasil no mas silencios cobardes ante tragedias anunciadas 
