ResponseMetadata;Sentiment;SentimentScore
{'RequestId': '6c913ea1-8b60-11e9-bcb6-4fae4a7b19ad', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6c913ea1-8b60-11e9-bcb6-4fae4a7b19ad', 'content-type': 'application/x-amz-json-1.1', 'content-length': '160', 'date': 'Mon, 10 Jun 2019 09:16:25 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.1330225020647049, 'Negative': 0.03472926467657089, 'Neutral': 0.7709839344024658, 'Mixed': 0.06126430258154869}
{'RequestId': '6ca0cf03-8b60-11e9-bcb6-4fae4a7b19ad', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6ca0cf03-8b60-11e9-bcb6-4fae4a7b19ad', 'content-type': 'application/x-amz-json-1.1', 'content-length': '161', 'date': 'Mon, 10 Jun 2019 09:16:26 GMT', 'connection': 'close'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.23921240866184235, 'Negative': 0.04970764368772507, 'Neutral': 0.6768996715545654, 'Mixed': 0.03418019413948059}
{'RequestId': '6cd37775-8b60-11e9-9760-f138180ded55', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6cd37775-8b60-11e9-9760-f138180ded55', 'content-type': 'application/x-amz-json-1.1', 'content-length': '163', 'date': 'Mon, 10 Jun 2019 09:16:26 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.00736825680360198, 'Negative': 0.026037856936454773, 'Neutral': 0.9572060108184814, 'Mixed': 0.009387836791574955}
{'RequestId': '6ceaa8f6-8b60-11e9-9760-f138180ded55', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6ceaa8f6-8b60-11e9-9760-f138180ded55', 'content-type': 'application/x-amz-json-1.1', 'content-length': '161', 'date': 'Mon, 10 Jun 2019 09:16:26 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.0898270457983017, 'Negative': 0.03245987370610237, 'Neutral': 0.8477502465248108, 'Mixed': 0.029962871223688126}
{'RequestId': '6cfb23b8-8b60-11e9-9760-f138180ded55', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6cfb23b8-8b60-11e9-9760-f138180ded55', 'content-type': 'application/x-amz-json-1.1', 'content-length': '165', 'date': 'Mon, 10 Jun 2019 09:16:26 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.35651716589927673, 'Negative': 0.0012190950801596045, 'Neutral': 0.6353267431259155, 'Mixed': 0.0069370027631521225}
{'RequestId': '6d0a8d09-8b60-11e9-9760-f138180ded55', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6d0a8d09-8b60-11e9-9760-f138180ded55', 'content-type': 'application/x-amz-json-1.1', 'content-length': '161', 'date': 'Mon, 10 Jun 2019 09:16:27 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.3352469503879547, 'Negative': 0.015639852732419968, 'Neutral': 0.6141628623008728, 'Mixed': 0.03495034575462341}
{'RequestId': '6d1ba40a-8b60-11e9-9760-f138180ded55', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6d1ba40a-8b60-11e9-9760-f138180ded55', 'content-type': 'application/x-amz-json-1.1', 'content-length': '162', 'date': 'Mon, 10 Jun 2019 09:16:27 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.04730745404958725, 'Negative': 0.024999380111694336, 'Neutral': 0.9175220727920532, 'Mixed': 0.01017113495618105}
{'RequestId': '6d2b5b7b-8b60-11e9-9760-f138180ded55', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6d2b5b7b-8b60-11e9-9760-f138180ded55', 'content-type': 'application/x-amz-json-1.1', 'content-length': '165', 'date': 'Mon, 10 Jun 2019 09:16:27 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.014682451263070107, 'Negative': 0.007506038527935743, 'Neutral': 0.9739518165588379, 'Mixed': 0.0038596491795033216}
{'RequestId': '6d3f319c-8b60-11e9-9760-f138180ded55', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6d3f319c-8b60-11e9-9760-f138180ded55', 'content-type': 'application/x-amz-json-1.1', 'content-length': '161', 'date': 'Mon, 10 Jun 2019 09:16:27 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.17782534658908844, 'Negative': 0.09117764979600906, 'Neutral': 0.6373817920684814, 'Mixed': 0.09361518919467926}
{'RequestId': '6d5096bd-8b60-11e9-9760-f138180ded55', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6d5096bd-8b60-11e9-9760-f138180ded55', 'content-type': 'application/x-amz-json-1.1', 'content-length': '163', 'date': 'Mon, 10 Jun 2019 09:16:27 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.01905154250562191, 'Negative': 0.015930164605379105, 'Neutral': 0.9562370777130127, 'Mixed': 0.008781199343502522}
{'RequestId': '6d5f63ce-8b60-11e9-9760-f138180ded55', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6d5f63ce-8b60-11e9-9760-f138180ded55', 'content-type': 'application/x-amz-json-1.1', 'content-length': '162', 'date': 'Mon, 10 Jun 2019 09:16:27 GMT'}, 'RetryAttempts': 0};NEGATIVE;{'Positive': 0.016807332634925842, 'Negative': 0.7848524451255798, 'Neutral': 0.1473764032125473, 'Mixed': 0.05096383020281792}
{'RequestId': '6d6fb77f-8b60-11e9-9760-f138180ded55', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6d6fb77f-8b60-11e9-9760-f138180ded55', 'content-type': 'application/x-amz-json-1.1', 'content-length': '162', 'date': 'Mon, 10 Jun 2019 09:16:27 GMT'}, 'RetryAttempts': 0};POSITIVE;{'Positive': 0.44767454266548157, 'Negative': 0.05511527881026268, 'Neutral': 0.3874703645706177, 'Mixed': 0.10973985493183136}
{'RequestId': '6d805950-8b60-11e9-9760-f138180ded55', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6d805950-8b60-11e9-9760-f138180ded55', 'content-type': 'application/x-amz-json-1.1', 'content-length': '163', 'date': 'Mon, 10 Jun 2019 09:16:27 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.03876657411456108, 'Negative': 0.021602094173431396, 'Neutral': 0.9328537583351135, 'Mixed': 0.006777593400329351}
{'RequestId': '6d90ad01-8b60-11e9-9760-f138180ded55', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6d90ad01-8b60-11e9-9760-f138180ded55', 'content-type': 'application/x-amz-json-1.1', 'content-length': '166', 'date': 'Mon, 10 Jun 2019 09:16:27 GMT'}, 'RetryAttempts': 0};POSITIVE;{'Positive': 0.9402506351470947, 'Negative': 1.3066871360933874e-05, 'Neutral': 0.05792224779725075, 'Mixed': 0.0018140170723199844}
{'RequestId': '6d9f5302-8b60-11e9-9760-f138180ded55', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6d9f5302-8b60-11e9-9760-f138180ded55', 'content-type': 'application/x-amz-json-1.1', 'content-length': '165', 'date': 'Mon, 10 Jun 2019 09:16:27 GMT'}, 'RetryAttempts': 0};POSITIVE;{'Positive': 0.9208094477653503, 'Negative': 0.003435503225773573, 'Neutral': 0.022193972021341324, 'Mixed': 0.053561002016067505}
{'RequestId': '6db0b823-8b60-11e9-9760-f138180ded55', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6db0b823-8b60-11e9-9760-f138180ded55', 'content-type': 'application/x-amz-json-1.1', 'content-length': '159', 'date': 'Mon, 10 Jun 2019 09:16:28 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.08418960869312286, 'Negative': 0.2318834364414215, 'Neutral': 0.639990508556366, 'Mixed': 0.04393645003437996}
{'RequestId': '6dc0e4c5-8b60-11e9-9760-f138180ded55', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6dc0e4c5-8b60-11e9-9760-f138180ded55', 'content-type': 'application/x-amz-json-1.1', 'content-length': '164', 'date': 'Mon, 10 Jun 2019 09:16:28 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.19928155839443207, 'Negative': 0.0015205233357846737, 'Neutral': 0.7940815091133118, 'Mixed': 0.005116381216794252}
{'RequestId': '6dcffff6-8b60-11e9-9760-f138180ded55', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6dcffff6-8b60-11e9-9760-f138180ded55', 'content-type': 'application/x-amz-json-1.1', 'content-length': '164', 'date': 'Mon, 10 Jun 2019 09:16:28 GMT'}, 'RetryAttempts': 0};POSITIVE;{'Positive': 0.9575573205947876, 'Negative': 0.0004492615698836744, 'Neutral': 0.03387749195098877, 'Mixed': 0.008115928620100021}
{'RequestId': '6ddfb767-8b60-11e9-9760-f138180ded55', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6ddfb767-8b60-11e9-9760-f138180ded55', 'content-type': 'application/x-amz-json-1.1', 'content-length': '163', 'date': 'Mon, 10 Jun 2019 09:16:28 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.03053460456430912, 'Negative': 0.014591819606721401, 'Neutral': 0.9448342323303223, 'Mixed': 0.010039308108389378}
{'RequestId': '6df11c88-8b60-11e9-9760-f138180ded55', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6df11c88-8b60-11e9-9760-f138180ded55', 'content-type': 'application/x-amz-json-1.1', 'content-length': '160', 'date': 'Mon, 10 Jun 2019 09:16:28 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.16807901859283447, 'Negative': 0.02217540517449379, 'Neutral': 0.7753282785415649, 'Mixed': 0.0344172902405262}
{'RequestId': '6e0037b9-8b60-11e9-9760-f138180ded55', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6e0037b9-8b60-11e9-9760-f138180ded55', 'content-type': 'application/x-amz-json-1.1', 'content-length': '163', 'date': 'Mon, 10 Jun 2019 09:16:28 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.26193463802337646, 'Negative': 0.018111305311322212, 'Neutral': 0.6876600980758667, 'Mixed': 0.032293982803821564}
{'RequestId': '6e10645a-8b60-11e9-9760-f138180ded55', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6e10645a-8b60-11e9-9760-f138180ded55', 'content-type': 'application/x-amz-json-1.1', 'content-length': '161', 'date': 'Mon, 10 Jun 2019 09:16:28 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.10966068506240845, 'Negative': 0.02648478001356125, 'Neutral': 0.846048891544342, 'Mixed': 0.017805535346269608}
{'RequestId': '6e2265bb-8b60-11e9-9760-f138180ded55', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6e2265bb-8b60-11e9-9760-f138180ded55', 'content-type': 'application/x-amz-json-1.1', 'content-length': '165', 'date': 'Mon, 10 Jun 2019 09:16:28 GMT'}, 'RetryAttempts': 0};POSITIVE;{'Positive': 0.9378628134727478, 'Negative': 0.00042923662113025784, 'Neutral': 0.04673951864242554, 'Mixed': 0.014968492090702057}
{'RequestId': '6e33078c-8b60-11e9-9760-f138180ded55', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6e33078c-8b60-11e9-9760-f138180ded55', 'content-type': 'application/x-amz-json-1.1', 'content-length': '162', 'date': 'Mon, 10 Jun 2019 09:16:28 GMT'}, 'RetryAttempts': 0};NEGATIVE;{'Positive': 0.011263702064752579, 'Negative': 0.5881485939025879, 'Neutral': 0.3342285752296448, 'Mixed': 0.06635916978120804}
{'RequestId': '6e4270dd-8b60-11e9-9760-f138180ded55', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6e4270dd-8b60-11e9-9760-f138180ded55', 'content-type': 'application/x-amz-json-1.1', 'content-length': '163', 'date': 'Mon, 10 Jun 2019 09:16:28 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.05246955528855324, 'Negative': 0.001617341535165906, 'Neutral': 0.9437357783317566, 'Mixed': 0.002177199348807335}
{'RequestId': '6e524f5e-8b60-11e9-9760-f138180ded55', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6e524f5e-8b60-11e9-9760-f138180ded55', 'content-type': 'application/x-amz-json-1.1', 'content-length': '163', 'date': 'Mon, 10 Jun 2019 09:16:29 GMT'}, 'RetryAttempts': 0};NEGATIVE;{'Positive': 0.027719680219888687, 'Negative': 0.43629249930381775, 'Neutral': 0.20922887325286865, 'Mixed': 0.3267590403556824}
{'RequestId': '6e6477cf-8b60-11e9-9760-f138180ded55', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6e6477cf-8b60-11e9-9760-f138180ded55', 'content-type': 'application/x-amz-json-1.1', 'content-length': '163', 'date': 'Mon, 10 Jun 2019 09:16:29 GMT'}, 'RetryAttempts': 0};NEGATIVE;{'Positive': 0.0015562033513560891, 'Negative': 0.6289492249488831, 'Neutral': 0.3289739191532135, 'Mixed': 0.04052061587572098}
{'RequestId': '6e7344e1-8b60-11e9-9760-f138180ded55', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6e7344e1-8b60-11e9-9760-f138180ded55', 'content-type': 'application/x-amz-json-1.1', 'content-length': '161', 'date': 'Mon, 10 Jun 2019 09:16:29 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.06409447640180588, 'Negative': 0.15711989998817444, 'Neutral': 0.7465993762016296, 'Mixed': 0.03218626230955124}
{'RequestId': '6e8175b2-8b60-11e9-9760-f138180ded55', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6e8175b2-8b60-11e9-9760-f138180ded55', 'content-type': 'application/x-amz-json-1.1', 'content-length': '160', 'date': 'Mon, 10 Jun 2019 09:16:29 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.0266635250300169, 'Negative': 0.05265931040048599, 'Neutral': 0.906625509262085, 'Mixed': 0.014051634818315506}
{'RequestId': '6e91f073-8b60-11e9-9760-f138180ded55', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6e91f073-8b60-11e9-9760-f138180ded55', 'content-type': 'application/x-amz-json-1.1', 'content-length': '163', 'date': 'Mon, 10 Jun 2019 09:16:29 GMT'}, 'RetryAttempts': 0};NEGATIVE;{'Positive': 0.014590136706829071, 'Negative': 0.7539122700691223, 'Neutral': 0.13678544759750366, 'Mixed': 0.09471216797828674}
{'RequestId': '6e9fd326-8b60-11e9-9760-f138180ded55', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6e9fd326-8b60-11e9-9760-f138180ded55', 'content-type': 'application/x-amz-json-1.1', 'content-length': '165', 'date': 'Mon, 10 Jun 2019 09:16:29 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.025887444615364075, 'Negative': 0.0008914115023799241, 'Neutral': 0.9713927507400513, 'Mixed': 0.0018283670069649816}
{'RequestId': '6eadb5da-8b60-11e9-9760-f138180ded55', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6eadb5da-8b60-11e9-9760-f138180ded55', 'content-type': 'application/x-amz-json-1.1', 'content-length': '164', 'date': 'Mon, 10 Jun 2019 09:16:29 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.09588916599750519, 'Negative': 0.0017676952993497252, 'Neutral': 0.8976699113845825, 'Mixed': 0.004673162009567022}
{'RequestId': '6ebc82ed-8b60-11e9-9760-f138180ded55', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6ebc82ed-8b60-11e9-9760-f138180ded55', 'content-type': 'application/x-amz-json-1.1', 'content-length': '162', 'date': 'Mon, 10 Jun 2019 09:16:29 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.02277788147330284, 'Negative': 0.01019179355353117, 'Neutral': 0.9551878571510315, 'Mixed': 0.011842401698231697}
{'RequestId': '6eccaf8e-8b60-11e9-9760-f138180ded55', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6eccaf8e-8b60-11e9-9760-f138180ded55', 'content-type': 'application/x-amz-json-1.1', 'content-length': '163', 'date': 'Mon, 10 Jun 2019 09:16:29 GMT'}, 'RetryAttempts': 0};NEGATIVE;{'Positive': 0.02597506158053875, 'Negative': 0.46500736474990845, 'Neutral': 0.44219696521759033, 'Mixed': 0.06682062149047852}
{'RequestId': '6edc66ff-8b60-11e9-9760-f138180ded55', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6edc66ff-8b60-11e9-9760-f138180ded55', 'content-type': 'application/x-amz-json-1.1', 'content-length': '163', 'date': 'Mon, 10 Jun 2019 09:16:29 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.11823025345802307, 'Negative': 0.002463697688654065, 'Neutral': 0.8739317059516907, 'Mixed': 0.005374343134462833}
{'RequestId': '6eec4580-8b60-11e9-9760-f138180ded55', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6eec4580-8b60-11e9-9760-f138180ded55', 'content-type': 'application/x-amz-json-1.1', 'content-length': '163', 'date': 'Mon, 10 Jun 2019 09:16:29 GMT'}, 'RetryAttempts': 0};POSITIVE;{'Positive': 0.5619803667068481, 'Negative': 0.004632486496120691, 'Neutral': 0.3995223641395569, 'Mixed': 0.033864691853523254}
{'RequestId': '6efce751-8b60-11e9-9760-f138180ded55', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6efce751-8b60-11e9-9760-f138180ded55', 'content-type': 'application/x-amz-json-1.1', 'content-length': '162', 'date': 'Mon, 10 Jun 2019 09:16:30 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.27719205617904663, 'Negative': 0.15230593085289001, 'Neutral': 0.48725995421409607, 'Mixed': 0.08324205130338669}
{'RequestId': '6f0c0282-8b60-11e9-9760-f138180ded55', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6f0c0282-8b60-11e9-9760-f138180ded55', 'content-type': 'application/x-amz-json-1.1', 'content-length': '161', 'date': 'Mon, 10 Jun 2019 09:16:30 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.012628618627786636, 'Negative': 0.29130253195762634, 'Neutral': 0.651781439781189, 'Mixed': 0.04428744688630104}
{'RequestId': '6f1be104-8b60-11e9-9760-f138180ded55', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6f1be104-8b60-11e9-9760-f138180ded55', 'content-type': 'application/x-amz-json-1.1', 'content-length': '162', 'date': 'Mon, 10 Jun 2019 09:16:30 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.01350164134055376, 'Negative': 0.20270788669586182, 'Neutral': 0.7433796525001526, 'Mixed': 0.040410835295915604}
{'RequestId': '6f2bbf86-8b60-11e9-9760-f138180ded55', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6f2bbf86-8b60-11e9-9760-f138180ded55', 'content-type': 'application/x-amz-json-1.1', 'content-length': '161', 'date': 'Mon, 10 Jun 2019 09:16:30 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.021122943609952927, 'Negative': 0.42800426483154297, 'Neutral': 0.4902450740337372, 'Mixed': 0.0606277771294117}
{'RequestId': '6f3bec2a-8b60-11e9-9760-f138180ded55', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6f3bec2a-8b60-11e9-9760-f138180ded55', 'content-type': 'application/x-amz-json-1.1', 'content-length': '164', 'date': 'Mon, 10 Jun 2019 09:16:30 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.006224057171493769, 'Negative': 0.016015341505408287, 'Neutral': 0.9710423946380615, 'Mixed': 0.006718251388520002}
{'RequestId': '6f4d2a3e-8b60-11e9-9760-f138180ded55', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6f4d2a3e-8b60-11e9-9760-f138180ded55', 'content-type': 'application/x-amz-json-1.1', 'content-length': '162', 'date': 'Mon, 10 Jun 2019 09:16:30 GMT'}, 'RetryAttempts': 0};NEGATIVE;{'Positive': 0.039931055158376694, 'Negative': 0.5405929088592529, 'Neutral': 0.3113752007484436, 'Mixed': 0.10810084640979767}
{'RequestId': '6f5ba92f-8b60-11e9-9760-f138180ded55', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6f5ba92f-8b60-11e9-9760-f138180ded55', 'content-type': 'application/x-amz-json-1.1', 'content-length': '165', 'date': 'Mon, 10 Jun 2019 09:16:30 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.07632952183485031, 'Negative': 0.00046650919830426574, 'Neutral': 0.9214109182357788, 'Mixed': 0.0017930471803992987}
{'RequestId': '6f6d5c71-8b60-11e9-9760-f138180ded55', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6f6d5c71-8b60-11e9-9760-f138180ded55', 'content-type': 'application/x-amz-json-1.1', 'content-length': '163', 'date': 'Mon, 10 Jun 2019 09:16:30 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.15361478924751282, 'Negative': 0.004216264933347702, 'Neutral': 0.8333147764205933, 'Mixed': 0.008854124695062637}
{'RequestId': '6f7cecd4-8b60-11e9-9760-f138180ded55', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6f7cecd4-8b60-11e9-9760-f138180ded55', 'content-type': 'application/x-amz-json-1.1', 'content-length': '161', 'date': 'Mon, 10 Jun 2019 09:16:30 GMT'}, 'RetryAttempts': 0};NEGATIVE;{'Positive': 0.01160335261374712, 'Negative': 0.783309280872345, 'Neutral': 0.15389378368854523, 'Mixed': 0.05119350180029869}
{'RequestId': '6f8be0f6-8b60-11e9-9760-f138180ded55', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6f8be0f6-8b60-11e9-9760-f138180ded55', 'content-type': 'application/x-amz-json-1.1', 'content-length': '163', 'date': 'Mon, 10 Jun 2019 09:16:30 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.4453917145729065, 'Negative': 0.0014396985061466694, 'Neutral': 0.5440399050712585, 'Mixed': 0.009128674864768982}
{'RequestId': '6f99eab8-8b60-11e9-9760-f138180ded55', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6f99eab8-8b60-11e9-9760-f138180ded55', 'content-type': 'application/x-amz-json-1.1', 'content-length': '162', 'date': 'Mon, 10 Jun 2019 09:16:31 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.05806998908519745, 'Negative': 0.008943668566644192, 'Neutral': 0.9205895662307739, 'Mixed': 0.01239672489464283}
{'RequestId': '6fa9f049-8b60-11e9-9760-f138180ded55', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6fa9f049-8b60-11e9-9760-f138180ded55', 'content-type': 'application/x-amz-json-1.1', 'content-length': '163', 'date': 'Mon, 10 Jun 2019 09:16:31 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.15637853741645813, 'Negative': 0.006489341147243977, 'Neutral': 0.8219819664955139, 'Mixed': 0.015150069259107113}
{'RequestId': '6fb980aa-8b60-11e9-9760-f138180ded55', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6fb980aa-8b60-11e9-9760-f138180ded55', 'content-type': 'application/x-amz-json-1.1', 'content-length': '163', 'date': 'Mon, 10 Jun 2019 09:16:31 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.030483713373541832, 'Negative': 0.08951463550329208, 'Neutral': 0.8533288240432739, 'Mixed': 0.026672858744859695}
{'RequestId': '6fc95f2b-8b60-11e9-9760-f138180ded55', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6fc95f2b-8b60-11e9-9760-f138180ded55', 'content-type': 'application/x-amz-json-1.1', 'content-length': '163', 'date': 'Mon, 10 Jun 2019 09:16:31 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.018125252798199654, 'Negative': 0.05207328870892525, 'Neutral': 0.9199984073638916, 'Mixed': 0.009803077206015587}
{'RequestId': '6fdbfccc-8b60-11e9-9760-f138180ded55', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6fdbfccc-8b60-11e9-9760-f138180ded55', 'content-type': 'application/x-amz-json-1.1', 'content-length': '161', 'date': 'Mon, 10 Jun 2019 09:16:31 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.04689193516969681, 'Negative': 0.0766470655798912, 'Neutral': 0.8420007228851318, 'Mixed': 0.034460268914699554}
{'RequestId': '6fec9e9d-8b60-11e9-9760-f138180ded55', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6fec9e9d-8b60-11e9-9760-f138180ded55', 'content-type': 'application/x-amz-json-1.1', 'content-length': '161', 'date': 'Mon, 10 Jun 2019 09:16:31 GMT'}, 'RetryAttempts': 0};NEUTRAL;{'Positive': 0.2073497176170349, 'Negative': 0.01628049649298191, 'Neutral': 0.7597886919975281, 'Mixed': 0.016581054776906967}
{'RequestId': '6ffc07ee-8b60-11e9-9760-f138180ded55', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amzn-requestid': '6ffc07ee-8b60-11e9-9760-f138180ded55', 'content-type': 'application/x-amz-json-1.1', 'content-length': '164', 'date': 'Mon, 10 Jun 2019 09:16:31 GMT'}, 'RetryAttempts': 0};POSITIVE;{'Positive': 0.9339134693145752, 'Negative': 0.0007674926891922951, 'Neutral': 0.05491325259208679, 'Mixed': 0.010405748151242733}
